Qdis_N,Qdis_cycle10,cell_id,cycle_life,dataset_prefix,delta_Qdis,eol_80pct_q0_cycle,eol_80pct_q0_label,eol_85pct_q0_cycle,eol_85pct_q0_label,eol_88ah_cycle,eol_88ah_label,gap_to_stored_cycle_life,is_censored_80pct_q0,is_censored_85pct_q0,is_censored_88ah,kept_for_modeling,last_valid_qd,max_drop,mean_diff,merge_status,n_cycles,needs_relabel,observed_cycle_count,q0,q0_source,range_Qdis,retention_ratio,skewness_Qdis,slope_linear,slope_ratio,source_batch,std_diff,stored_cycle_life,variance_Qdis
1.2110443111111113,1.2236761111111112,hust_4-7,1572.0,hust,-0.015673377777777553,1811.0,1811.0,1572.0,1572.0,,,,0,0,,,,0.00064564444444426,-0.00015993242630385257,,100,,,1.2258499999999999,median_qd_cycles_2_to_5,0.015673377777777553,0.9872233212908392,0.4247121750867458,-0.00014664873744243587,0.5977575255088563,hust,0.00026351854802677914,,1.802380904051963e-05
1.1974852444444446,1.1909160222222221,hust_4-8,1383.0,hust,0.016972755555555885,1539.0,1539.0,1383.0,1383.0,,,,0,0,,,,0.0006322666666667143,0.00017319138321995802,,100,,,1.1820632111111111,median_qd_cycles_2_to_5,0.021954711111111358,1.0143774468422022,-2.3352035786889345,6.497658159831502e-05,-0.2643969151023362,hust,0.0005649420428973546,,2.093764452327009e-05
1.1882996444444442,1.2003732222222223,hust_5-1,1817.0,hust,-0.01635651111111147,2114.0,2114.0,1817.0,1817.0,,,,0,0,,,,0.0012270222222223737,-0.00016690317460317828,,100,,,1.2031253666666668,median_qd_cycles_2_to_5,0.01635651111111147,0.9864222574751479,0.5039210058397494,-0.00013416469126639911,0.5987744875714536,hust,0.00030126371590021657,,1.5250383370383466e-05
1.1875263777777778,1.1795732666666667,hust_5-2,1566.0,hust,0.019565066666666686,1753.0,1753.0,1566.0,1566.0,,,,0,0,,,,0.0006235111111110303,0.00019964353741496618,,100,,,1.1688792222222222,median_qd_cycles_2_to_5,0.025081222222222088,1.016751468118455,-2.307925466790488,0.00010637181749468116,-0.2131687315159402,hust,0.0005835547349015545,,3.064182025894868e-05
1.1849304222222221,1.1971561111111109,hust_5-3,2005.0,hust,-0.015887644444444682,2316.0,2316.0,2005.0,2005.0,,,,0,0,,,,0.0012164444444446865,-0.00016211882086168044,,100,,,1.1992980111111111,median_qd_cycles_2_to_5,0.015888466666666767,0.9867693159476298,0.45553705307190084,-0.00013697524221808883,0.6091757622695512,hust,0.0002794231847600289,,1.5791503518774518e-05
1.1663641555555555,1.1760178222222224,hust_5-4,1515.0,hust,-0.012720488888889214,1722.0,1722.0,1515.0,1515.0,,,,0,0,,,,0.0012257777777782142,-0.00012980090702948178,,100,,,1.1778548666666666,median_qd_cycles_2_to_5,0.012721488888889132,0.9892115558040511,0.5352330861910535,-0.00010674214223869804,0.5893791003643607,hust,0.0002667236755940142,,9.707876914805514e-06
1.1857369777777775,1.1802673333333336,hust_5-5,1237.0,hust,0.015245733333333122,1417.0,1417.0,1237.0,1237.0,,,,0,0,,,,0.0006199999999998429,0.00015556870748299105,,100,,,1.1712627555555555,median_qd_cycles_2_to_5,0.02132562222222245,1.0130250725118146,-2.0893849540650304,7.63308554937298e-05,-0.29207939526152416,hust,0.0005303055554773831,,2.1786661112261907e-05
1.1868605555555556,1.1986432,hust_5-6,1794.0,hust,-0.015462000000000087,2077.0,2077.0,1794.0,1794.0,,,,0,0,,,,0.0012158666666666207,-0.00015777551020408251,,100,,,1.2008194222222224,median_qd_cycles_2_to_5,0.015480266666666687,0.9871398902660895,0.4679403477058026,-0.00013623793499621195,0.5962582432729614,hust,0.00027826761021059387,,1.563966737292319e-05
1.1613152222222223,1.1729489555555557,hust_5-7,1162.0,hust,-0.014687688888888717,1315.0,1315.0,1162.0,1162.0,,,,0,0,,,,0.0006345333333332981,-0.0001498743764172318,,100,,,1.1750904444444443,median_qd_cycles_2_to_5,0.014697755555555192,0.9875104995488392,0.43847883417210026,-0.00013638853899538482,0.605378565675875,hust,0.0002618998302008415,,1.561767272667234e-05
1.1583715555555556,1.170501488888889,hust_6-1,1248.0,hust,-0.015192933333333158,1429.0,1429.0,1248.0,1248.0,,,,0,0,,,,0.0012298888888888637,-0.00015502993197278732,,100,,,1.1720305888888887,median_qd_cycles_2_to_5,0.015195888888888787,0.9870540277273406,0.37458598472217286,-0.00013039362110903491,0.6627453468295821,hust,0.00028079549755065364,,1.4202329760482267e-05
1.2004493555555555,1.192070711111111,hust_6-2,1485.0,hust,0.01937399999999978,1694.0,1694.0,1485.0,1485.0,,,,0,0,,,,0.0006193999999997146,0.00019769387755101816,,100,,,1.1820076,median_qd_cycles_2_to_5,0.024249066666666375,1.0164036950808162,-2.1181349826315974,0.00010971955610528682,-0.21004133300968808,hust,0.0005481020769598843,,3.099947696951024e-05
1.1919808444444444,1.1874820444444445,hust_6-3,1428.0,hust,0.013668622222221982,1604.0,1604.0,1428.0,1428.0,,,,0,0,,,,0.0012051555555556703,0.0001394757369614488,,100,,,1.1795421555555556,median_qd_cycles_2_to_5,0.019807044444444255,1.011600170111487,-2.032464749207138,5.272021328936511e-05,-0.3480462075634091,hust,0.0005695024569340399,,1.761417006528858e-05
1.1614153999999999,1.1737976222222224,hust_6-4,1322.0,hust,-0.015433377777777757,1526.0,1526.0,1322.0,1322.0,,,,0,0,,,,0.0006234888888889678,-0.00015748344671201792,,100,,,1.175936388888889,median_qd_cycles_2_to_5,0.015433377777777757,0.9868858445798615,0.4780201903242101,-0.00013555675943103065,0.5872927838757327,hust,0.00026553742286806667,,1.549579681310242e-05
1.1705514666666668,1.1813215777777777,hust_6-5,1671.0,hust,-0.013830733333333178,1921.0,1921.0,1671.0,1671.0,,,,0,0,,,,0.0006187333333331768,-0.00014112993197278753,,100,,,1.183467088888889,median_qd_cycles_2_to_5,0.013836933333333246,0.9883224069617619,0.5559709064661429,-0.00012433906575962258,0.5342740323733621,hust,0.0002769559808749727,,1.3164904619165037e-05
1.1877953333333335,1.1775236666666666,hust_6-6,1908.0,hust,0.01910824444444459,2204.0,2204.0,1908.0,1908.0,,,,0,0,,,,0.0012002666666666162,0.00019498208616780194,,100,,,1.1696192333333333,median_qd_cycles_2_to_5,0.024616422222222267,1.0163501801518244,-1.9163473528249166,0.00012754017563390137,-0.1786981244865846,hust,0.000560136447200646,,3.162506148592984e-05
1.1868554,1.2023624,hust_6-8,1688.0,hust,-0.018572333333333413,1998.0,1998.0,1688.0,1688.0,,,,0,0,,,,0.0006326666666662817,-0.0001895136054421777,,100,,,1.2045327333333333,median_qd_cycles_2_to_5,0.018572333333333413,0.9845927442850714,0.40353418998332147,-0.00017352826523739538,0.6104816107438812,hust,0.00028021124016888477,,2.515663910933526e-05
1.1666304,1.1789252444444445,hust_7-1,1295.0,hust,-0.015359066666666532,1498.0,1498.0,1295.0,1295.0,,,,0,0,,,,0.0006541333333334176,-0.00015672517006802583,,100,,,1.1810763777777777,median_qd_cycles_2_to_5,0.015360622222222231,0.9870057499666383,0.46262572537798735,-0.00013712388126158178,0.5868362514912694,hust,0.00026254069634531145,,1.582249116490362e-05
1.1899213333333332,1.198596111111111,hust_7-2,1624.0,hust,-0.0007002666666666713,1841.0,1841.0,1624.0,1624.0,,,,0,0,,,,0.0006490888888890378,-7.145578231292564e-06,,100,,,1.1927971555555557,median_qd_cycles_2_to_5,0.010507044444444391,0.9994118478392575,-0.27569586629693027,-8.820889356145667e-05,-2.7558387379750666,hust,0.0004605833953124254,,1.0948847092919372e-05
1.1575208666666668,1.1673119777777778,hust_7-3,1058.0,hust,-0.012208711111110881,1179.0,1179.0,1058.0,1058.0,,,,0,0,,,,0.0006329555555555366,-0.0001245786848072539,,100,,,1.1691378444444447,median_qd_cycles_2_to_5,0.012208711111110881,0.989562791825522,0.3085274655056411,-0.00011126612189924806,0.7069727200131081,hust,0.00024605584273019744,,1.0297068205230768e-05
1.1590791555555557,1.1692259777777776,hust_7-4,1143.0,hust,-0.012566911111110857,1274.0,1274.0,1143.0,1143.0,,,,0,0,,,,0.0006304222222222045,-0.00012823378684806997,,100,,,1.1707626,median_qd_cycles_2_to_5,0.012566911111110857,0.9892741404860739,0.31702287972228477,-0.00011375769724454517,0.7058455361468917,hust,0.0002520222836898929,,1.0768582094076607e-05
1.1918399777777777,1.1926043555555554,hust_7-5,1531.0,hust,0.01083771111111087,1708.0,1708.0,1531.0,1531.0,,,,0,0,,,,0.0006400666666663835,0.00011058888888888644,,100,,,1.1840834888888887,median_qd_cycles_2_to_5,0.018130422222222053,1.0091767064441797,-1.6334085803476612,-5.264124785255437e-06,-0.5407252075654603,hust,0.0005434750476238925,,1.1311689899840571e-05
1.1593520000000002,1.1710747555555556,hust_7-6,1155.0,hust,-0.01420526666666655,1296.0,1296.0,1155.0,1155.0,,,,0,0,,,,0.0006411777777777239,-0.0001449517006802709,,100,,,1.172648388888889,median_qd_cycles_2_to_5,0.01420526666666655,0.9878955487983857,0.3445170403433832,-0.0001252272988387159,0.6816114591296875,hust,0.0002574791269042682,,1.3063928871853102e-05
1.1605124444444443,1.170923288888889,hust_7-7,1358.0,hust,-0.012870333333333539,1530.0,1530.0,1358.0,1358.0,,,,0,0,,,,0.0006230444444441652,-0.00013132993197279122,,100,,,1.1727752555555555,median_qd_cycles_2_to_5,0.012902599999999875,0.9890314281263713,0.4052497668667538,-0.00011906805772004992,0.6285545118886618,hust,0.0002484894819483784,,1.1870494489780384e-05
1.1950589333333335,1.1914318222222222,hust_7-8,1559.0,hust,0.0140281555555557,1748.0,1748.0,1559.0,1559.0,,,,0,0,,,,0.0006384666666665595,0.0001431444444444459,,100,,,1.1828818,median_qd_cycles_2_to_5,0.019463488888888936,1.0118778916007176,-2.1352707360476395,4.1945880299608516e-05,-0.3392796797289498,hust,0.0005061641811648514,,1.5755860391774077e-05
1.1618150888888887,1.1728242,hust_8-1,1056.0,hust,-0.013483155555555681,1184.0,1184.0,1056.0,1056.0,,,,0,0,,,,0.0006412000000000084,-0.0001375832199546498,,100,,,1.1743849111111113,median_qd_cycles_2_to_5,0.013483155555555681,0.9885278859053098,0.3555944902187017,-0.00011826435539062918,0.6789503993933995,hust,0.00025676143948394966,,1.1672506194842333e-05
1.1842074,1.1971169555555554,hust_8-2,1555.0,hust,-0.015361777777777919,1764.0,1764.0,1555.0,1555.0,,,,0,0,,,,0.0006389777777775496,-0.00015675283446712162,,100,,,1.1991273777777778,median_qd_cycles_2_to_5,0.015361777777777919,0.9871939208989715,0.36389451731091194,-0.0001382319395313627,0.6715758190856674,hust,0.00027557372844884566,,1.5943758040073024e-05
1.192523911111111,1.1913177777777777,hust_8-3,1835.0,hust,0.012201444444444265,2069.0,2069.0,1835.0,1835.0,,,,0,0,,,,0.0006439111111109508,0.00012450453514739046,,100,,,1.1824835777777778,median_qd_cycles_2_to_5,0.01839215555555551,1.0103373821892099,-2.0095729273154896,2.3866173847330284e-05,-0.3860680333091862,hust,0.0005005494282994532,,1.325315925355283e-05
1.165767311111111,1.1756496,hust_8-4,1508.0,hust,-0.012358711111111198,1694.0,1694.0,1508.0,1508.0,,,,0,0,,,,0.0006708000000001935,-0.00012610929705215507,,100,,,1.1772110555555555,median_qd_cycles_2_to_5,0.012369533333333571,0.9895098564347133,0.421763977872296,-0.00010864117748916398,0.6341817449299745,hust,0.00024673907939323883,,9.913740406468257e-06
1.1579617111111111,1.1685505555555555,hust_8-5,1085.0,hust,-0.013048666666666708,1219.0,1219.0,1085.0,1085.0,,,,0,0,,,,0.000676422222222417,-0.000133149659863946,,100,,,1.1704404444444445,median_qd_cycles_2_to_5,0.013048666666666708,0.9888569162884542,0.3678935574958407,-0.00011784813165669298,0.6485961238954251,hust,0.0002503250279688389,,1.1588394032257116e-05
1.2038268888888888,1.2161549777777778,hust_8-6,1739.0,hust,-0.016016466666666673,1976.0,1976.0,1739.0,1739.0,,,,0,0,,,,0.0012392222222221694,-0.0001634333333333334,,100,,,1.2186259555555554,median_qd_cycles_2_to_5,0.016016466666666673,0.9868700627882075,0.4521199341258798,-0.0001392022689479667,0.5893953313025421,hust,0.0003008746078807992,,1.628763820670945e-05
1.169028688888889,1.1778229111111111,hust_8-7,1583.0,hust,-0.011254088888888791,1796.0,1796.0,1583.0,1583.0,,,,0,0,,,,0.000663622222222271,-0.00011483764172335501,,100,,,1.179392088888889,median_qd_cycles_2_to_5,0.011254088888888791,0.9904649215418716,0.5319395250651617,-9.577385583727069e-05,0.5502468652229742,hust,0.00023143985944576277,,7.803347492917936e-06
1.1976055777777779,1.195250222222222,hust_8-8,1343.0,hust,0.013324133333333599,1508.0,1508.0,1343.0,1343.0,,,,0,0,,,,0.0006321999999996386,0.00013596054421768979,,100,,,1.1860977222222222,median_qd_cycles_2_to_5,0.019503488888888976,1.011250816599245,-2.175599464085619,3.4733703016571065e-05,-0.3769039594250371,hust,0.0005418632746556683,,1.5022340716000043e-05
1.202262311111111,1.2065740444444446,hust_9-1,1635.0,hust,0.005127044444444451,1842.0,1842.0,1635.0,1635.0,,,,0,0,,,,0.0006468888888890856,5.231678004535154e-05,,100,,,1.1987863,median_qd_cycles_2_to_5,0.014315755555555754,1.004282761177624,-0.7394215869217601,-4.4630081220359056e-05,-0.8844713563338157,hust,0.0004865034987167751,,1.0053272904371297e-05
1.198796488888889,1.199020266666667,hust_9-2,1670.0,hust,0.008293866666666538,1901.0,1901.0,1670.0,1670.0,,,,0,0,,,,0.0006858444444446388,8.463129251700549e-05,,100,,,1.191414388888889,median_qd_cycles_2_to_5,0.015105044444444271,1.0069666933208303,-1.5307732005943355,4.974177145686615e-07,-0.5101058257205616,hust,0.00047553562591842784,,1.0695377044420359e-05
1.1997926444444444,1.2016820666666668,hust_9-3,1516.0,hust,0.008460200000000029,1703.0,1703.0,1516.0,1516.0,,,,0,0,,,,0.0006476888888886645,8.632857142857173e-05,,100,,,1.1937547444444445,median_qd_cycles_2_to_5,0.01581593333333342,1.0071014602510429,-1.3588010695560317,-1.3402464371597253e-05,-0.6037961694041152,hust,0.0004916647376955832,,9.86051744917645e-06
1.2008973555555555,1.2030471555555555,hust_9-4,1579.0,hust,0.007940999999999976,1767.0,1767.0,1579.0,1579.0,,,,0,0,,,,0.0006138666666666293,8.103061224489771e-05,,100,,,1.195114888888889,median_qd_cycles_2_to_5,0.015306133333333305,1.0066565721059442,-1.287033637863344,-1.839475517074002e-05,-0.6558755273884244,hust,0.00047243749235489267,,9.592388848734376e-06
1.1911385777777777,1.1936704666666667,hust_9-5,1705.0,hust,0.005977133333333162,1935.0,1935.0,1705.0,1705.0,,,,0,0,,,,0.0006419555555556844,6.0991156462583286e-05,,100,,,1.1866638444444444,median_qd_cycles_2_to_5,0.013394288888888717,1.0050433072737486,-1.0227335644678546,-2.5140960626671017e-05,-0.731719190826291,hust,0.0004474288304347966,,8.547392467413577e-06
1.1958270222222223,1.2009880222222222,hust_9-6,1370.0,hust,0.004612355555555503,1549.0,1549.0,1370.0,1370.0,,,,0,0,,,,0.0006316444444447455,4.7064852607709215e-05,,100,,,1.1933857,median_qd_cycles_2_to_5,0.01403713333333334,1.0038719768020168,-0.6120598932671433,-5.2680134405269436e-05,-1.0193275738726517,hust,0.0004883615341156382,,1.1191857687228707e-05
1.193533688888889,1.195553177777778,hust_9-7,1608.0,hust,0.007101733333333415,1807.0,1807.0,1608.0,1608.0,,,,0,0,,,,0.000646066666666556,7.24666666666675e-05,,100,,,1.1868888444444443,median_qd_cycles_2_to_5,0.01454982222222223,1.0059857906726795,-1.2988441920727403,-1.4089442451719118e-05,-0.6053483696309802,hust,0.0004843910877437864,,1.0453462616266285e-05
1.187630711111111,1.1859810444444445,hust_9-8,1825.0,hust,0.01326964444444445,2075.0,2075.0,1825.0,1825.0,,,,0,0,,,,0.0006379111111112223,0.00013540453514739235,,100,,,1.1768295777777777,median_qd_cycles_2_to_5,0.01884706666666669,1.0112994587619542,-2.2895207845003815,2.8982567992866985e-05,-0.38694999918602135,hust,0.000520480752967599,,1.3224320352251493e-05
